***SENSOR SELECTION
CH 1-Voltage(±1V)
CH 2-Voltage(±1V)
CH 3-Voltage(±1V)
INTERNAL
*** Sampling Rate 
1 Data Per 1 Min
*** Duration to Monitor  
1 Day
Start: 
Time(s),V,V,V,°C
72060,0.609691,0.608626,0.604366,21.3916
72120,0.609158,0.608626,0.604366,21.3110
72180,0.609158,0.608626,0.604366,21.3916
72240,0.609158,0.608626,0.604366,21.3916
72300,0.609158,0.608626,0.603834,21.3916
72360,0.609158,0.608626,0.604366,21.3916
72420,0.609158,0.608626,0.603834,21.3916
72480,0.609158,0.608626,0.603834,21.3916
72540,0.609158,0.608094,0.603834,21.3916
72600,0.609158,0.608094,0.603834,21.3916
72660,0.609158,0.608094,0.603834,21.3916
72720,0.609158,0.608094,0.603834,21.3916
72780,0.608626,0.608094,0.603834,21.3916
72840,0.609158,0.608094,0.603834,21.3916
72900,0.608626,0.608094,0.603834,21.3916
72960,0.609158,0.608094,0.603834,21.3916
73020,0.608626,0.608094,0.603834,21.3916
73080,0.608626,0.608094,0.603834,21.3916
73140,0.608626,0.608094,0.603834,21.4721
73200,0.608626,0.608094,0.603834,21.3916
73260,0.608626,0.608094,0.603834,21.3916
73320,0.608626,0.608094,0.603834,21.3916
73380,0.608094,0.607561,0.603834,21.3916
73440,0.608094,0.608094,0.603834,21.4721
73500,0.608094,0.607561,0.603301,21.4721
73560,0.608094,0.607561,0.603834,21.3916
73620,0.608094,0.607561,0.603834,21.4721
73680,0.608094,0.607561,0.603301,21.4721
73740,0.608094,0.607561,0.603301,21.3916
73800,0.608094,0.607561,0.603834,21.4721
73860,0.607561,0.607561,0.603301,21.4721
73920,0.608094,0.607561,0.603301,21.3916
73980,0.607561,0.607561,0.603301,21.4721
74040,0.607561,0.607561,0.603301,21.4721
74100,0.607561,0.607561,0.603301,21.4721
74160,0.607561,0.607561,0.603301,21.4721
74220,0.607561,0.607029,0.603301,21.4721
74280,0.607561,0.607029,0.603301,21.4721
74340,0.607561,0.607029,0.603301,21.4721
74400,0.607029,0.607029,0.603301,21.5527
74460,0.607029,0.607029,0.603301,21.4721
74520,0.607029,0.607029,0.603301,21.5527
74580,0.607029,0.607029,0.603301,21.5527
74640,0.607029,0.607029,0.603301,21.5527
74700,0.607029,0.607029,0.602769,21.5527
74760,0.606496,0.607029,0.603301,21.6333
74820,0.607029,0.607029,0.602769,21.6333
74880,0.606496,0.607029,0.602769,21.6333
74940,0.606496,0.606496,0.602769,21.6333
75000,0.606496,0.606496,0.602769,21.6333
75060,0.606496,0.606496,0.602769,21.6333
75120,0.606496,0.606496,0.602769,21.7138
75180,0.606496,0.606496,0.602769,21.7138
75240,0.606496,0.606496,0.602769,21.7944
75300,0.606496,0.606496,0.602769,21.7138
75360,0.605964,0.606496,0.602769,21.7138
75420,0.605964,0.606496,0.602769,21.7944
75480,0.605964,0.606496,0.602236,21.7944
75540,0.605964,0.606496,0.602769,21.7944
75600,0.605964,0.606496,0.602236,21.8750
75660,0.605964,0.606496,0.602236,21.8750
75720,0.605431,0.605964,0.602236,21.7944
75780,0.605431,0.605964,0.602236,21.8750
75840,0.605431,0.605964,0.602236,21.7944
75900,0.605431,0.605964,0.602236,21.8750
75960,0.605431,0.605964,0.602236,21.8750
76020,0.605431,0.605964,0.602236,21.8750
76080,0.605431,0.605964,0.602236,21.9555
76140,0.605431,0.605964,0.602236,21.8750
76200,0.605431,0.605964,0.601704,21.9555
76260,0.605431,0.605964,0.601704,21.9555
76320,0.605431,0.605964,0.601704,21.9555
76380,0.605431,0.605431,0.601704,21.9555
76440,0.605431,0.605964,0.601704,21.9555
76500,0.605431,0.605431,0.601704,21.9555
76560,0.604899,0.605431,0.601704,21.9555
76620,0.604899,0.605431,0.601704,22.0361
76680,0.604899,0.605431,0.601704,22.0361
76740,0.604899,0.605431,0.601704,21.9555
76800,0.604899,0.605431,0.601704,22.0361
76860,0.604899,0.605431,0.601704,21.9555
76920,0.604899,0.605431,0.601704,22.0361
76980,0.604899,0.605431,0.601704,22.0361
77040,0.604899,0.605431,0.601171,22.0361
77100,0.604899,0.605431,0.601704,22.0361
77160,0.604899,0.605431,0.601171,22.0361
77220,0.604899,0.605431,0.601171,22.0361
77280,0.604899,0.605431,0.601171,22.0361
77340,0.604899,0.605431,0.601171,22.0361
77400,0.604899,0.605431,0.601171,22.0361
77460,0.604899,0.605431,0.601171,22.1167
77520,0.604899,0.605431,0.601171,22.1167
77580,0.604899,0.605431,0.601171,22.1167
77640,0.604899,0.605431,0.601171,22.1167
77700,0.604366,0.605431,0.601171,22.1167
77760,0.604899,0.605431,0.601171,22.1972
77820,0.604366,0.605431,0.601171,22.2778
77880,0.604366,0.604899,0.601171,22.3584
77940,0.604366,0.604899,0.601171,22.3584
78000,0.604366,0.604899,0.601171,22.5195
78060,0.604366,0.604899,0.601171,22.6001
78120,0.604366,0.604899,0.600639,22.7612
78180,0.604366,0.604899,0.600639,22.8418
78240,0.604366,0.604899,0.600639,23.0029
78300,0.604366,0.604899,0.600639,23.0029
78360,0.604366,0.604899,0.600639,23.0835
78420,0.603834,0.604899,0.600639,23.0835
78480,0.603834,0.604899,0.600639,23.0835
78540,0.603834,0.604899,0.600639,23.2446
78600,0.603834,0.604899,0.600639,23.2446
78660,0.603834,0.604899,0.600639,23.2446
78720,0.603834,0.604366,0.600639,23.2446
78780,0.603834,0.604899,0.600639,23.3252
78840,0.603301,0.604899,0.600639,23.3252
78900,0.603834,0.604899,0.600639,23.3252
78960,0.603301,0.604366,0.600639,23.2446
79020,0.603834,0.604899,0.600639,23.2446
79080,0.603301,0.604366,0.600639,23.2446
79140,0.603301,0.604899,0.600639,23.3252
79200,0.603301,0.604366,0.600639,23.3252
79260,0.603301,0.515974,0.600639,23.3252
79320,0.603301,0.516507,0.600639,23.3252
79380,0.603301,0.519702,0.600639,23.2446
79440,0.603301,0.520234,0.600106,23.2446
79500,0.603301,0.519702,0.600639,23.2446
79560,0.603301,0.522364,0.600639,23.2446
79620,0.603301,0.521299,0.600106,23.2446
79680,0.603301,0.604366,0.600106,23.2446
79740,0.603301,0.604366,0.600106,23.2446
79800,0.603301,0.604366,0.600639,23.2446
79860,0.603301,0.603834,0.600639,23.2446
79920,0.602769,0.603834,0.600106,23.2446
79980,0.602769,0.603834,0.600106,23.1640
80040,0.603301,0.603834,0.600639,23.2446
80100,0.602769,0.603834,0.600106,23.1640
80160,0.602769,0.603834,0.600106,23.1640
80220,0.602769,0.603834,0.600106,23.1640
80280,0.602769,0.603834,0.600106,23.0835
80340,0.602769,0.603834,0.600106,23.1640
80400,0.602769,0.603834,0.600106,23.0835
80460,0.602769,0.603834,0.600106,23.0835
80520,0.602769,0.603834,0.600106,23.0835
80580,0.602769,0.603834,0.600639,23.0835
80640,0.602769,0.603834,0.600106,23.0835
80700,0.602769,0.604366,0.600106,23.0835
80760,0.602769,0.604366,0.600106,23.0835
80820,0.602769,0.604366,0.600106,23.0029
80880,0.602769,0.604366,0.600106,23.0835
80940,0.602769,0.604366,0.600106,23.0029
81000,0.602769,0.604366,0.600106,23.0029
81060,0.602769,0.604366,0.600106,23.0029
81120,0.602236,0.604366,0.600106,23.0029
81180,0.602769,0.604366,0.600106,23.0835
81240,0.602236,0.604366,0.600106,23.0029
81300,0.602236,0.604366,0.600106,23.0029
81360,0.602236,0.604366,0.600106,23.0029
81420,0.602236,0.604366,0.600106,23.0029
81480,0.602236,0.604366,0.600106,22.9223
81540,0.602236,0.604366,0.600106,23.0029
81600,0.602236,0.604366,0.600106,23.0029
81660,0.602236,0.604366,0.600106,22.9223
81720,0.602236,0.604366,0.600106,22.9223
81780,0.602236,0.604366,0.600106,22.9223
81840,0.602236,0.604366,0.600106,22.9223
81900,0.602236,0.604366,0.600106,22.9223
81960,0.602236,0.604366,0.600106,22.9223
82020,0.602236,0.604366,0.600106,22.9223
82080,0.602236,0.603834,0.600106,22.9223
82140,0.601704,0.604366,0.600106,22.9223
82200,0.601704,0.603834,0.600106,22.8418
82260,0.601704,0.603834,0.600106,22.8418
82320,0.601704,0.603834,0.600106,22.9223
82380,0.601704,0.603834,0.600106,22.8418
82440,0.601704,0.604366,0.600106,22.9223
82500,0.601704,0.603834,0.600106,22.8418
82560,0.601704,0.603834,0.600106,22.9223
82620,0.601704,0.603834,0.600106,22.9223
82680,0.601704,0.603834,0.600106,22.9223
82740,0.601704,0.603834,0.600106,22.8418
82800,0.601704,0.603834,0.600106,22.8418
82860,0.601704,0.603834,0.600106,22.8418
82920,0.601704,0.603834,0.600106,22.8418
82980,0.601704,0.603834,0.600106,22.9223
83040,0.601704,0.603834,0.600106,22.8418
83100,0.601704,0.603834,0.600106,22.8418
83160,0.601704,0.603834,0.600106,22.8418
83220,0.601171,0.603834,0.600106,22.8418
83280,0.601171,0.531949,0.600106,22.7612
83340,0.601704,0.592119,0.600106,22.8418
83400,0.601171,0.603834,0.600106,22.8418
83460,0.601171,0.603834,0.600106,22.7612
83520,0.601171,0.604366,0.600106,22.7612
83580,0.601171,0.603834,0.600106,22.6806
83640,0.601171,0.603834,0.600106,22.6806
83700,0.601171,0.603834,0.600106,22.7612
83760,0.601171,0.603834,0.600106,22.7612
83820,0.601171,0.603834,0.600106,22.7612
83880,0.601171,0.603834,0.600106,22.7612
83940,0.601171,0.603834,0.600106,22.6806
84000,0.601171,0.603834,0.600106,22.7612
84060,0.601171,0.604366,0.600106,22.7612
84120,0.601171,0.603834,0.600106,22.6806
84180,0.600639,0.528221,0.600106,22.7612
84240,0.600639,0.526091,0.599574,22.7612
84300,0.600639,0.530884,0.599574,22.7612
84360,0.600639,0.530351,0.600106,22.7612
84420,0.600639,0.516507,0.599574,22.7612
84480,0.600639,0.517039,0.599574,22.7612
84540,0.600639,0.515442,0.599574,22.7612
84600,0.600639,0.513312,0.600106,22.8418
84660,0.600639,0.509584,0.599574,22.8418
84720,0.600639,0.510117,0.599574,22.8418
84780,0.600639,0.509052,0.599574,22.7612
84840,0.600639,0.506922,0.599574,22.7612
84900,0.600639,0.505857,0.599574,22.8418
84960,0.600639,0.506390,0.599574,22.8418
85020,0.600639,0.507455,0.599574,22.7612
85080,0.600639,0.506390,0.599574,22.8418
85140,0.600639,0.504792,0.599574,22.7612
85200,0.600639,0.504260,0.599574,22.8418
85260,0.600639,0.503727,0.599574,22.7612
85320,0.600639,0.504260,0.599574,22.8418
85380,0.600106,0.503727,0.599574,22.8418
85440,0.600106,0.504260,0.599574,22.8418
85500,0.600106,0.503195,0.599574,22.8418
85560,0.600106,0.503727,0.599574,22.8418
85620,0.600106,0.503727,0.599574,22.7612
85680,0.600106,0.503727,0.599574,22.7612
85740,0.600106,0.503195,0.599574,22.8418
85800,0.600106,0.503727,0.599574,22.8418
85860,0.600106,0.503727,0.599574,22.8418
85920,0.600106,0.504260,0.599574,22.8418
85980,0.600106,0.504260,0.599574,22.8418
86040,0.600106,0.504792,0.599574,22.8418
86100,0.600106,0.504792,0.599574,22.7612
86160,0.600106,0.505325,0.599574,22.7612
86220,0.600106,0.505325,0.599574,22.8418
86280,0.600106,0.505325,0.599574,22.8418
86340,0.600106,0.505325,0.599574,22.8418
